CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Credit_Limit_Log,Attrition_Flag,Gender,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Education_Level,Income_Category,Card_Category,Education_Level_scaled,Income_Category_scaled,Card_Category_scaled,Gender_scaled
712396908,1.0,0.0,1.3333333333333333,0.5,0.0,0.0,-0.24822320117474303,-0.4182456140350877,-0.20130060343312436,1.9912280701754386,-0.9007928833881261,-1.0555555555555556,-0.38559322033898297,0.2145833333333334,-0.42603467840421877,0,0,0.0,1.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
714885258,-0.18181818181818182,1.0,0.1111111111111111,0.5,-1.0,0.0,-0.03700440528634361,-0.21333333333333335,-0.024840353857870996,4.2587719298245625,-0.9866563527364146,-1.1111111111111112,4.228813559322034,0.11250000000000004,-0.048951010614969065,0,1,0.0,0.0,0.0,0,4,0,-1.0,1.0,0.0,1.0
709967358,0.18181818181818182,1.0,0.0,1.0,0.0,1.0,3.0329515418502204,0.7621052631578947,2.8743335872048745,4.2631578947368425,-0.8617288725584993,-1.1111111111111112,0.9618644067796615,-0.20416666666666666,1.2950204698333614,0,1,0.0,0.0,1.0,5,4,0,0.6666666666666666,1.0,0.0,1.0
753327333,-0.45454545454545453,0.5,-0.2222222222222222,0.0,2.0,-1.0,1.0556240822320118,0.010526315789473684,1.02759388364872,-0.3640350877192981,-1.1104235157609748,-1.2777777777777777,3.911016949152543,-0.16874999999999998,0.7437931477460562,0,1,0.0,1.0,0.0,0,4,0,-1.0,1.0,0.0,1.0
806160108,1.3636363636363635,-0.5,2.2222222222222223,-1.0,0.0,1.0,-0.15929515418502202,0.8708771929824561,-0.32784580233171245,4.802631578947369,-0.9912976213498356,-1.0277777777777777,1.8686440677966105,1.2750000000000004,-0.24144339223013989,0,1,0.0,1.0,0.0,2,2,0,-0.3333333333333333,0.0,0.0,1.0
709327383,-0.09090909090909091,0.0,0.1111111111111111,1.0,-1.0,0.0,1.1654625550660793,-0.08350877192982456,1.1528501962622297,1.0087719298245614,-1.0411912589441115,-1.2777777777777777,0.8771186440677969,-0.19999999999999998,0.7893595939383644,0,0,0.0,1.0,0.0,4,0,0,0.3333333333333333,-1.0,0.0,0.0
806165208,0.09090909090909091,-0.5,0.6666666666666666,0.5,0.0,-2.0,1.9301027900146843,0.36771929824561406,1.8401781006503017,0.7456140350877195,-1.0524076580932122,-1.1111111111111112,0.9618644067796615,-0.1875,1.042739105845761,0,1,1.0,0.0,0.0,6,3,0,1.0,0.5,0.0,1.0
708508758,1.4545454545454546,-1.0,1.4444444444444444,-1.0,1.0,1.0,-0.36542731277533036,-0.895438596491228,-0.23852598277579237,1.3640350877192982,-1.2403790369367627,-1.4166666666666667,-0.43220338983050843,-0.36666666666666664,-0.7854546159618989,1,0,0.0,1.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
784725333,-0.45454545454545453,0.5,-0.3333333333333333,0.0,0.0,-1.0,-0.009280469897209985,-0.4182456140350877,0.03702618782588318,3.8245614035087727,-1.1479404370527944,-1.3611111111111112,3.6822033898305087,-0.04999999999999999,-0.011950538939469272,0,1,0.0,1.0,0.0,2,2,0,-0.3333333333333333,0.0,0.0,1.0
811604133,0.09090909090909091,1.0,0.0,-0.5,1.0,0.0,-0.2416446402349486,0.19929824561403509,-0.2978499033335286,-0.7149122807017546,-1.0725198220847032,-1.2222222222222223,-1.478813559322034,0.9375000000000001,-0.410530680457331,0,0,0.0,0.0,1.0,0,1,0,-1.0,-0.5,0.0,0.0
789124683,0.7272727272727273,0.0,0.6666666666666666,0.0,0.0,1.0,0.9007929515418502,-0.895438596491228,1.0244302536762553,1.486842105263158,-1.078708180235931,-1.2777777777777777,0.20338983050847476,-0.36666666666666664,0.6739068940603051,0,1,0.0,1.0,0.0,0,4,0,-1.0,1.0,0.0,1.0
771071958,-0.45454545454545453,0.5,-0.8888888888888888,1.0,-1.0,0.0,0.3781497797356828,0.27578947368421053,0.307575136211846,0.2675438596491231,-1.1015277509185843,-1.25,0.5550847457627119,0.08125000000000002,0.3650202332544997,0,0,0.0,0.0,1.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
720466383,1.1818181818181819,-0.5,1.1111111111111112,0.0,-1.0,0.0,1.2023494860499266,0.0687719298245614,1.1642158298670104,0.8114035087719301,-1.045058982788629,-1.2222222222222223,2.533898305084746,-0.17291666666666666,0.804003898405616,0,1,0.0,0.0,0.0,2,2,0,-0.3333333333333333,0.0,0.0,1.0
804424383,1.5454545454545454,-0.5,2.2222222222222223,-0.5,1.0,0.0,0.6656093979441997,-0.18666666666666668,0.6715097545257485,0.46929824561403505,-0.7716109069812416,-0.75,1.2627118644067798,-0.16041666666666665,0.5518223109470025,0,1,0.0,1.0,0.0,0,3,0,-1.0,0.5,0.0,1.0
718813833,-0.18181818181818182,0.5,-0.2222222222222222,0.5,0.0,0.0,0.6520998531571219,-0.895438596491228,0.7763782295389302,-0.925438596491228,-1.1011409785341326,-1.3611111111111112,3.6822033898305087,-0.36666666666666664,0.544099181176897,0,0,0.0,0.0,1.0,1,0,0,-0.6666666666666666,-1.0,0.0,0.0
806624208,0.09090909090909091,1.0,0.6666666666666666,1.0,-2.0,-2.0,0.027723935389133626,0.060350877192982454,-0.005975745503544437,0.013157894736842118,-1.103848385225295,-0.8055555555555556,0.838983050847458,0.2270833333333333,0.034502014729605957,0,1,0.0,1.0,0.0,2,2,0,-0.3333333333333333,0.0,0.0,1.0
778348233,0.6363636363636364,0.5,-0.3333333333333333,-0.5,0.0,1.0,-0.21098384728340674,0.37543859649122807,-0.2966781885289121,1.0570175438596492,-1.1065557919164573,-1.1666666666666667,6.559322033898305,1.0041666666666669,-0.3425850473386013,0,1,0.0,1.0,0.0,0,4,0,-1.0,1.0,0.0,1.0
712991808,0.6363636363636364,0.0,1.3333333333333333,-1.0,3.0,-1.0,-0.2464610866372981,0.2905263157894737,-0.3178862264924717,2.574561403508772,-0.8907368013923805,-1.1388888888888888,3.805084745762713,1.0708333333333333,-0.4218471480960354,0,1,0.0,1.0,0.0,1,3,0,-0.6666666666666666,0.5,0.0,1.0
709029408,-0.45454545454545453,1.0,0.0,0.0,-1.0,0.0,0.5138325991189427,0.8708771929824561,0.3435467807135743,4.342105263157895,-0.8934442080835429,-1.1944444444444444,4.0889830508474585,0.2208333333333333,0.45957903392473604,0,1,0.0,1.0,0.0,4,3,0,0.3333333333333333,0.5,0.0,1.0
788658483,0.6363636363636364,0.0,0.2222222222222222,0.5,0.0,1.0,-0.22308370044052864,0.15017543859649124,-0.27113480578827115,4.447368421052632,-0.9622896925159543,-1.0833333333333333,1.2627118644067798,0.8041666666666668,-0.3685963770953496,0,0,0.0,1.0,0.0,3,1,0,0.0,-0.5,0.0,0.0
787937058,1.0909090909090908,-1.0,1.4444444444444444,1.0,0.0,0.0,0.9404992657856094,0.29473684210526313,0.8653113832093269,-0.9517543859649122,-1.0087023786501643,-1.1944444444444444,0.05084745762711869,-0.08541666666666663,0.6925230608611098,0,1,0.0,1.0,0.0,4,4,0,0.3333333333333333,1.0,0.0,1.0
715318008,0.8181818181818182,-0.5,0.0,0.0,0.0,-1.0,-0.12088105726872246,0.447719298245614,-0.2188763255023727,-0.9912280701754386,-0.9638367820537613,-0.6666666666666666,-0.9279661016949152,0.7666666666666668,-0.17493405233127055,0,0,0.0,0.0,1.0,3,1,0,0.0,-0.5,0.0,0.0
713962233,0.8181818181818182,0.5,0.0,1.0,0.0,1.0,-0.177856093979442,0.7171929824561404,-0.32069834202355146,4.333333333333334,-0.7820537613614388,-0.8333333333333334,2.0084745762711864,1.2104166666666667,-0.2760619809638677,0,0,0.0,1.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
785432733,-0.36363636363636365,1.0,0.0,-1.0,1.0,1.0,1.278590308370044,-0.895438596491228,1.4012537348409397,0.5657894736842106,-1.1344034035969832,-1.25,2.110169491525424,-0.36666666666666664,0.8333106596058671,0,0,0.0,1.0,0.0,2,1,2,-0.3333333333333333,-0.5,2.0,0.0
715190283,1.0,-0.5,1.4444444444444444,-0.5,1.0,0.0,-0.10302496328928047,-0.2736842105263158,-0.08061397855761908,2.5614035087719302,-0.9417907561400116,-1.0833333333333333,-0.6186440677966099,0.13541666666666669,-0.1460959775626751,0,0,0.0,0.0,0.0,4,2,0,0.3333333333333333,0.0,0.0,0.0
708300483,1.8181818181818181,-1.0,2.2222222222222223,0.5,2.0,1.0,0.39154185022026433,-0.4708771929824561,0.4456031401956764,1.385964912280702,-1.2357377683233417,-1.4166666666666667,-2.36864406779661,-0.20625,0.3749583906497785,1,0,0.0,1.0,0.0,6,0,0,1.0,-1.0,0.0,0.0
827111283,-0.09090909090909091,0.5,0.5555555555555556,-1.0,0.0,0.0,3.2748311306901616,-0.4898245614035088,3.324623586619017,1.3421052631578951,-1.0790949526203828,-1.0833333333333333,-0.9661016949152542,-0.32916666666666666,1.3397720647359754,0,1,0.0,0.0,1.0,4,4,0,0.3333333333333333,1.0,0.0,1.0
758551608,0.45454545454545453,0.0,0.8888888888888888,0.0,-1.0,-2.0,0.1945374449339207,0.6512280701754386,0.06174937020329252,0.2938596491228073,-0.9870431251208663,-1.0833333333333333,-0.6186440677966099,0.3729166666666667,0.21177102383357696,0,1,0.0,1.0,0.0,0,2,0,-1.0,0.0,0.0,1.0
773146383,0.36363636363636365,-0.5,0.7777777777777778,-0.5,0.0,1.0,1.4983847283406755,0.8708771929824561,1.3255609584627102,3.127192982456141,-0.8288532198801005,-0.9444444444444444,2.110169491525424,-0.06458333333333334,0.9113684259432431,0,0,0.0,0.0,1.0,3,2,1,0.0,0.0,1.0,0.0
778493808,0.2727272727272727,0.5,0.1111111111111111,0.5,0.0,-1.0,-0.0755359765051395,-0.895438596491228,0.05061807955943523,2.0964912280701755,-0.8288532198801005,-0.9722222222222222,1.2627118644067798,-0.36666666666666664,-0.10395476508546309,0,1,0.0,1.0,0.0,2,3,0,-0.3333333333333333,0.5,0.0,1.0
720572508,-0.7272727272727273,1.0,-0.8888888888888888,-1.0,1.0,1.0,0.6203817914831131,0.5466666666666666,0.5039545374655808,1.0570175438596492,-1.1050087023786501,-1.2222222222222223,0.9110169491525427,0.06875,0.5256154043539797,0,0,0.0,0.0,1.0,4,0,0,0.3333333333333333,-1.0,0.0,0.0
712661433,0.2727272727272727,1.0,-0.6666666666666666,-0.5,0.0,1.0,3.520352422907489,-0.895438596491228,3.6372370964907144,3.8815789473684212,-0.9495262038290466,-1.0833333333333333,2.6737288135593222,-0.36666666666666664,1.3823805849931223,0,1,0.0,0.0,1.0,1,4,0,-0.6666666666666666,1.0,0.0,1.0
789172683,0.9090909090909091,0.0,1.0,1.0,0.0,-2.0,-0.26619676945668136,0.1080701754385965,-0.3071064502899994,6.640350877192983,-0.8346548056468768,-1.1111111111111112,-0.4830508474576271,0.9375000000000001,-0.470283466265992,0,1,0.0,1.0,0.0,6,3,0,1.0,0.5,0.0,1.0
738406533,1.1818181818181819,-0.5,1.7777777777777777,-0.5,0.0,0.0,-0.2350660792951542,0.5221052631578947,-0.3451871814400375,6.640350877192983,-0.8431637981048153,-1.1111111111111112,4.228813559322034,1.2854166666666667,-0.39537124448014793,0,1,0.0,1.0,0.0,6,2,0,1.0,0.0,0.0,1.0
799723908,0.0,0.5,0.4444444444444444,0.0,1.0,1.0,1.751424375917768,0.11157894736842106,1.704727869236628,0.223684210526316,-1.037323535099594,-1.1111111111111112,0.415254237288136,-0.2125,0.9913982732834916,0,1,0.0,1.0,0.0,2,4,0,-0.3333333333333333,1.0,0.0,1.0
771490833,0.5454545454545454,-0.5,0.4444444444444444,0.5,-1.0,-1.0,0.02302496328928047,-0.0343859649122807,0.005155545140312848,-0.49122807017543857,-1.0671050087023786,-0.75,-0.43220338983050843,0.17291666666666672,0.028775672224891812,0,1,0.0,0.0,1.0,3,4,0,0.0,1.0,0.0,1.0
720756708,0.5454545454545454,0.5,0.5555555555555556,1.0,1.0,0.0,-0.22637298091042585,0.19157894736842104,-0.28132872458843516,2.5657894736842106,-0.781666988976987,-1.0277777777777777,1.8686440677966105,0.8645833333333334,-0.37584231140968066,0,0,0.0,1.0,0.0,0,1,0,-1.0,-0.5,0.0,0.0
779471883,0.7272727272727273,-0.5,0.4444444444444444,-1.0,1.0,-1.0,-0.36542731277533036,-0.32842105263157895,-0.3332005389888101,1.1447368421052633,-1.23535099593889,-1.3333333333333333,0.838983050847458,0.8041666666666668,-0.7854546159618989,1,0,0.0,1.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
711525033,1.8181818181818181,-1.0,2.0,-0.5,2.0,0.0,-0.16187958883994127,0.6336842105263157,-0.29081961450582927,2.1403508771929824,-0.755366466834268,-0.8055555555555556,5.173728813559323,1.0645833333333337,-0.2461596976267407,0,0,0.0,1.0,0.0,2,1,0,-0.3333333333333333,-0.5,0.0,0.0
712813458,0.2727272727272727,0.0,0.0,0.0,0.0,-2.0,1.7872540381791484,0.8708771929824561,1.6136856289179213,-0.31578947368421034,-0.9611293753625991,-0.8888888888888888,-1.9152542372881356,-0.10208333333333332,1.0020078390920344,0,1,0.0,1.0,0.0,0,5,0,-1.0,1.5,0.0,1.0
714374133,0.9090909090909091,0.0,0.0,-1.5,1.0,1.0,1.3180616740088105,-0.895438596491228,1.440623352276056,1.3377192982456139,-1.2751885515374202,-1.4444444444444444,-1.4322033898305084,-0.36666666666666664,0.8480026728900631,1,1,0.0,1.0,0.0,4,5,0,0.3333333333333333,1.5,0.0,1.0
717891558,0.2727272727272727,1.0,0.0,1.0,2.0,0.0,-0.14696035242290748,0.6484210526315789,-0.2783994375768938,-0.25438596491228044,-1.1011409785341326,-0.9722222222222222,-0.43220338983050843,1.0229166666666667,-0.2193723290245018,0,0,0.0,0.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
716632758,0.2727272727272727,0.5,0.0,-1.0,0.0,-2.0,-0.20522760646108665,0.7628070175438596,-0.35561544320112487,0.061403508771929884,-1.0071552891123574,-0.75,-0.43220338983050843,1.3895833333333334,-0.33055046672240906,0,0,0.0,0.0,1.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
768563658,0.9090909090909091,0.0,1.5555555555555556,0.0,0.0,1.0,-0.010690161527165933,0.423859649122807,-0.10498564649364345,1.6271929824561404,-0.9572616515180816,-1.0555555555555556,3.029661016949153,0.5125000000000001,-0.013784267315278589,0,1,0.0,1.0,0.0,1,2,0,-0.6666666666666666,0.0,0.0,1.0
711427458,-0.18181818181818182,1.5,-0.1111111111111111,0.0,-1.0,0.0,0.20252569750367108,-0.20912280701754385,0.2133692659206749,6.640350877192983,-0.9824018565074454,-1.1666666666666667,1.614406779661017,-0.04166666666666665,0.21920593716268924,0,0,0.0,1.0,0.0,4,0,0,0.3333333333333333,-1.0,0.0,0.0
714091983,-0.36363636363636365,0.0,-0.2222222222222222,0.0,2.0,1.0,-0.14249632892804698,0.33473684210526317,-0.2215712695529908,-0.20175438596491246,-1.0562753819377297,-1.1111111111111112,2.322033898305085,0.7270833333333334,-0.21155748060170382,0,1,0.0,0.0,1.0,2,3,0,-0.3333333333333333,0.5,0.0,1.0
787584108,0.8181818181818182,0.5,1.2222222222222223,0.0,0.0,1.0,-0.1307488986784141,0.519298245614035,-0.24067022086824066,0.723684210526316,-1.083736221233804,-0.9444444444444444,0.5550847457627119,0.85625,-0.19140992793381023,0,1,0.0,1.0,0.0,0,4,0,-1.0,1.0,0.0,1.0
712030833,0.18181818181818182,0.0,-0.1111111111111111,-1.0,2.0,2.0,3.520352422907489,-0.895438596491228,3.6372370964907144,0.11842105263157907,-1.2407658093212144,-1.4444444444444444,-0.8559322033898303,-0.36666666666666664,1.3823805849931223,1,1,0.0,1.0,0.0,4,3,1,0.3333333333333333,0.5,1.0,1.0
711481533,-0.6363636363636364,-0.5,-0.3333333333333333,0.5,1.0,1.0,0.16176211453744493,-0.017543859649122806,0.1407229480344484,0.9122807017543859,-0.9990330690388706,-1.0833333333333333,1.9152542372881356,0.07291666666666667,0.1803882106853399,0,1,1.0,0.0,0.0,2,3,0,-0.3333333333333333,0.5,0.0,1.0
710082708,-0.18181818181818182,1.0,-0.4444444444444444,-1.0,2.0,0.0,2.2799412628487516,0.5796491228070175,2.153728982365692,1.1447368421052633,-1.0145039644169407,-1.1388888888888888,0.13135593220338995,-0.18333333333333332,1.1332862964171462,0,1,0.0,0.0,1.0,5,5,0,0.6666666666666666,1.5,0.0,1.0
708155733,0.6363636363636364,0.0,0.8888888888888888,0.0,0.0,0.0,1.1964757709251101,0.2512280701754386,1.1278926709238972,1.1096491228070176,-1.0094759234190678,-1.2222222222222223,0.9110169491525427,-0.13541666666666666,0.8016929450976906,0,1,0.0,0.0,1.0,2,5,0,-0.3333333333333333,1.5,0.0,1.0
788979258,0.45454545454545453,1.0,0.2222222222222222,0.0,-1.0,2.0,3.520352422907489,0.16771929824561405,3.459722303591306,-0.6315789473684211,-1.0079288338812609,-0.9722222222222222,-0.43220338983050843,-0.275,1.3823805849931223,0,1,0.0,0.0,1.0,1,4,1,-0.6666666666666666,1.0,1.0,1.0
807986133,1.0,0.0,1.7777777777777777,0.5,1.0,1.0,0.23906020558002936,0.37964912280701757,0.15150272423692074,-0.5087719298245614,-0.9847224908141559,-0.8888888888888888,-0.14830508474576237,0.2083333333333334,0.25221347655250537,0,1,0.0,1.0,0.0,3,3,0,0.0,0.5,0.0,1.0
788730933,-0.18181818181818182,0.0,-1.7777777777777777,1.0,1.0,1.0,-0.2895741556534508,0.13473684210526315,-0.3348760911594118,1.1754385964912282,-1.0701991877779926,-1.0833333333333333,-0.6186440677966099,1.1,-0.5324960795277696,0,0,0.0,0.0,1.0,1,1,0,-0.6666666666666666,-0.5,0.0,0.0
711314058,0.2727272727272727,0.0,-0.4444444444444444,-1.0,0.0,0.0,-0.3362114537444934,-0.11859649122807017,-0.3390942644560314,4.293859649122807,-0.8621156449429511,-1.3888888888888888,6.559322033898305,1.0000000000000002,-0.6766591024226838,0,1,0.0,1.0,0.0,4,3,0,0.3333333333333333,0.5,0.0,1.0
717975333,0.36363636363636365,0.0,0.2222222222222222,1.0,0.0,0.0,2.4377092511013214,0.037894736842105266,2.401546663542094,1.4736842105263162,-1.184297041191259,-1.4444444444444444,5.500000000000001,-0.25625000000000003,1.170493187747607,0,1,0.0,1.0,0.0,6,4,0,1.0,1.0,0.0,1.0
715971108,0.45454545454545453,1.0,0.6666666666666666,-0.5,0.0,1.0,3.520352422907489,0.34175438596491226,3.4306637764368153,2.3245614035087723,-0.9085283310771611,-0.7222222222222222,1.4745762711864412,-0.2604166666666667,1.3823805849931223,0,1,0.0,0.0,1.0,4,5,0,0.3333333333333333,1.5,0.0,1.0
720096558,0.8181818181818182,0.0,0.6666666666666666,0.5,1.0,1.0,-0.2740675477239354,-0.16982456140350877,-0.2685570332181147,0.09649122807017553,-0.9123960549216786,-0.8611111111111112,-1.7627118644067796,0.6062500000000001,-0.49060229163157737,0,0,0.0,1.0,0.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
719580033,0.7272727272727273,-0.5,0.7777777777777778,0.0,0.0,1.0,-0.1925403817914831,0.5291228070175439,-0.3039428203175347,0.1447368421052633,-1.0222394121059757,-1.2777777777777777,-1.2796610169491522,1.0875000000000001,-0.3047519345543433,0,1,0.0,0.0,0.0,4,3,0,0.3333333333333333,0.5,0.0,1.0
820582308,-0.36363636363636365,1.5,0.1111111111111111,1.0,0.0,0.0,2.1572980910425845,0.17684210526315788,2.098658386548714,-1.4122807017543861,-0.9688648230516341,-0.8888888888888888,-0.7627118644067794,-0.2270833333333333,1.1028924919743763,0,1,0.0,1.0,0.0,1,4,0,-0.6666666666666666,1.0,0.0,1.0
789973308,-0.18181818181818182,-0.5,-0.1111111111111111,-0.5,1.0,1.0,2.3216446402349487,0.46035087719298246,2.2152440096080612,2.5263157894736845,-0.9893637594275768,-1.1944444444444444,2.0338983050847457,-0.2020833333333333,1.1433203302623163,0,1,0.0,0.0,1.0,3,3,0,0.0,0.5,0.0,1.0
712876233,0.6363636363636364,0.0,0.0,0.5,1.0,0.0,0.08493392070484582,0.16771929824561405,0.03315952897064854,0.5307017543859649,-1.0094759234190678,-0.9444444444444444,-1.1313559322033897,0.23124999999999998,0.10061823113108256,0,1,0.0,0.0,1.0,4,4,0,0.3333333333333333,1.0,0.0,1.0
804595158,-0.18181818181818182,1.0,0.0,1.0,2.0,0.0,0.2879295154185022,0.8708771929824561,0.11822602378581053,-1.1447368421052633,-1.0779346354670276,-1.2222222222222223,4.970338983050848,0.38333333333333336,0.29400701666082185,0,0,0.0,0.0,1.0,4,1,0,0.3333333333333333,-0.5,0.0,0.0
714826758,-0.8181818181818182,0.5,-0.7777777777777778,0.0,2.0,0.0,0.2923935389133627,0.3684210526315789,0.2065733200538989,0.06578947368421059,-0.6033649197447303,-0.2777777777777778,1.1186440677966103,0.1666666666666667,0.2977000829130766,0,0,0.0,0.0,1.0,1,1,0,-0.6666666666666666,-0.5,0.0,0.0
779058108,0.2727272727272727,0.5,-0.6666666666666666,1.0,-1.0,0.0,-0.23647577092511013,0.383859649122807,-0.3235104575546312,-0.1447368421052633,-0.9402436666022046,-1.2222222222222223,-1.478813559322034,1.1312499999999999,-0.39859145444941463,0,1,1.0,0.0,0.0,4,3,0,0.3333333333333333,0.5,0.0,1.0
710790258,0.09090909090909091,0.0,0.2222222222222222,1.0,1.0,0.0,2.861086637298091,0.43719298245614036,2.757162106743219,0.5,-0.9920711661187391,-0.8888888888888888,-1.2796610169491522,-0.22916666666666666,1.2613384618805041,0,1,0.0,1.0,0.0,4,4,0,0.3333333333333333,1.0,0.0,1.0
715623483,0.09090909090909091,0.5,0.1111111111111111,0.0,2.0,-2.0,0.47201174743024965,0.29403508771929826,0.39814869060870584,2.219298245614035,-0.9444981628311738,-0.7222222222222222,3.0084745762711864,0.04583333333333338,0.4318057102464742,0,1,0.0,1.0,0.0,4,3,0,0.3333333333333333,0.5,0.0,1.0
715156383,-0.18181818181818182,-0.5,0.0,1.0,0.0,0.0,3.520352422907489,0.18035087719298246,3.4576132169429963,0.8245614035087723,-0.8880293947012183,-1.0555555555555556,-0.7457627118644066,-0.275,1.3823805849931223,0,1,0.0,0.0,0.0,0,5,0,-1.0,1.5,0.0,1.0
